zipcode,cases,date
56090,9,9/24/2020
56091,0,9/24/2020
56093,532,9/24/2020
56096,37,9/24/2020
56097,23,9/24/2020
56098,16,9/24/2020
56101,133,9/24/2020
56110,50,9/24/2020
56111,6,9/24/2020
56113,<=5,9/24/2020
56114,<=5,9/24/2020
56115,8,9/24/2020
56116,8,9/24/2020
56117,11,9/24/2020
56118,<=5,9/24/2020
56119,36,9/24/2020
56120,44,9/24/2020
56121,11,9/24/2020
56122,37,9/24/2020
56123,<=5,9/24/2020
56125,0,9/24/2020
56127,7,9/24/2020
56128,53,9/24/2020
56129,30,9/24/2020
56131,55,9/24/2020
56132,<=5,9/24/2020
56134,8,9/24/2020
56136,11,9/24/2020
56137,19,9/24/2020
56138,<=5,9/24/2020
56139,11,9/24/2020
56140,0,9/24/2020
56141,7,9/24/2020
56142,22,9/24/2020
56143,56,9/24/2020
56144,22,9/24/2020
56145,7,9/24/2020
56146,0,9/24/2020
56147,6,9/24/2020
56149,20,9/24/2020
56150,44,9/24/2020
56151,13,9/24/2020
56152,9,9/24/2020
56153,<=5,9/24/2020
56155,23,9/24/2020
56156,111,9/24/2020
56157,12,9/24/2020
56158,13,9/24/2020
56159,61,9/24/2020
56160,<=5,9/24/2020
56161,11,9/24/2020
56162,<=5,9/24/2020
56164,136,9/24/2020
56165,20,9/24/2020
56166,<=5,9/24/2020
56167,12,9/24/2020
56168,33,9/24/2020
56169,10,9/24/2020
56170,<=5,9/24/2020
56171,19,9/24/2020
56172,44,9/24/2020
56173,<=5,9/24/2020
56174,<=5,9/24/2020
56175,34,9/24/2020
56176,29,9/24/2020
56177,0,9/24/2020
56178,44,9/24/2020
56180,<=5,9/24/2020
56181,7,9/24/2020
56183,12,9/24/2020
56185,23,9/24/2020
56186,<=5,9/24/2020
56187,1700,9/24/2020
56201,772,9/24/2020
56207,<=5,9/24/2020
56208,16,9/24/2020
56209,26,9/24/2020
56210,0,9/24/2020
56211,8,9/24/2020
56212,0,9/24/2020
56214,<=5,9/24/2020
56215,77,9/24/2020
56216,7,9/24/2020
56218,<=5,9/24/2020
56219,7,9/24/2020
56220,75,9/24/2020
56221,7,9/24/2020
56222,22,9/24/2020
56223,28,9/24/2020
56224,0,9/24/2020
56225,18,9/24/2020
56226,0,9/24/2020
56227,0,9/24/2020
56228,6,9/24/2020
56229,36,9/24/2020
56230,7,9/24/2020
56231,<=5,9/24/2020
56232,36,9/24/2020
56235,<=5,9/24/2020
56236,<=5,9/24/2020
56237,<=5,9/24/2020
56239,23,9/24/2020
56240,14,9/24/2020
56241,42,9/24/2020
56243,17,9/24/2020
56244,27,9/24/2020
56245,6,9/24/2020
56248,21,9/24/2020
56249,<=5,9/24/2020
56251,20,9/24/2020
56252,19,9/24/2020
56253,11,9/24/2020
56255,<=5,9/24/2020
56256,8,9/24/2020
56257,<=5,9/24/2020
56258,451,9/24/2020
56260,<=5,9/24/2020
56262,23,9/24/2020
56263,<=5,9/24/2020
56264,81,9/24/2020
56265,153,9/24/2020
56266,10,9/24/2020
56267,62,9/24/2020
56270,9,9/24/2020
56271,13,9/24/2020
56273,35,9/24/2020
56274,7,9/24/2020
56276,0,9/24/2020
56277,37,9/24/2020
56278,36,9/24/2020
56279,24,9/24/2020
56280,10,9/24/2020
56281,15,9/24/2020
56282,20,9/24/2020
56283,87,9/24/2020
56284,24,9/24/2020
56285,12,9/24/2020
56287,<=5,9/24/2020
56288,27,9/24/2020
56289,7,9/24/2020
56291,15,9/24/2020
56292,<=5,9/24/2020
56293,15,9/24/2020
56294,0,9/24/2020
56295,<=5,9/24/2020
56296,17,9/24/2020
56297,12,9/24/2020
56301,1174,9/24/2020
56302,15,9/24/2020
56303,643,9/24/2020
56304,553,9/24/2020
56307,82,9/24/2020
56308,205,9/24/2020
56309,9,9/24/2020
56310,50,9/24/2020
56311,<=5,9/24/2020
56312,21,9/24/2020
56313,0,9/24/2020
56314,<=5,9/24/2020
56315,18,9/24/2020
56316,22,9/24/2020
56317,0,9/24/2020
56318,9,9/24/2020
56319,7,9/24/2020
56320,190,9/24/2020
56321,20,9/24/2020
56323,<=5,9/24/2020
56324,<=5,9/24/2020
56325,<=5,9/24/2020
56326,13,9/24/2020
56327,<=5,9/24/2020
56328,<=5,9/24/2020
56329,90,9/24/2020
56330,<=5,9/24/2020
56331,27,9/24/2020
56332,15,9/24/2020
56333,0,9/24/2020
56334,51,9/24/2020
56335,<=5,9/24/2020
56336,28,9/24/2020
56338,12,9/24/2020
56339,8,9/24/2020
56340,26,9/24/2020
56341,<=5,9/24/2020
56342,<=5,9/24/2020
56343,<=5,9/24/2020
56344,0,9/24/2020
56345,84,9/24/2020
56347,340,9/24/2020
56349,0,9/24/2020
56350,<=5,9/24/2020
56352,230,9/24/2020
56353,61,9/24/2020
56354,<=5,9/24/2020
56355,<=5,9/24/2020
56356,6,9/24/2020
56357,10,9/24/2020
56358,17,9/24/2020
56359,20,9/24/2020
56360,26,9/24/2020
56361,6,9/24/2020
56362,72,9/24/2020
56363,<=5,9/24/2020
56364,43,9/24/2020
56367,55,9/24/2020
56368,77,9/24/2020
56369,46,9/24/2020
56371,<=5,9/24/2020
56372,0,9/24/2020
56373,21,9/24/2020
56374,200,9/24/2020
56375,12,9/24/2020
56376,<=5,9/24/2020
56377,276,9/24/2020
56378,117,9/24/2020
56379,248,9/24/2020
56381,16,9/24/2020
56382,8,9/24/2020
56384,10,9/24/2020
56385,8,9/24/2020
56386,0,9/24/2020
56387,432,9/24/2020
56388,0,9/24/2020
56389,0,9/24/2020
56393,0,9/24/2020
56395,0,9/24/2020
56396,0,9/24/2020
56397,0,9/24/2020
56398,0,9/24/2020
56399,0,9/24/2020
56401,227,9/24/2020
56425,66,9/24/2020
56430,0,9/24/2020
56431,34,9/24/2020
56433,<=5,9/24/2020
56434,<=5,9/24/2020
56435,<=5,9/24/2020
56436,<=5,9/24/2020
56437,6,9/24/2020
56438,46,9/24/2020
56440,17,9/24/2020
56441,13,9/24/2020
56442,18,9/24/2020
56443,6,9/24/2020
56444,7,9/24/2020
56446,13,9/24/2020
56447,<=5,9/24/2020
56448,<=5,9/24/2020
56449,6,9/24/2020
56450,9,9/24/2020
56452,6,9/24/2020
56453,<=5,9/24/2020
56455,<=5,9/24/2020
56456,0,9/24/2020
56458,<=5,9/24/2020
56459,0,9/24/2020
56461,16,9/24/2020
56464,17,9/24/2020
56465,32,9/24/2020
56466,12,9/24/2020
56467,6,9/24/2020
56468,54,9/24/2020
56469,12,9/24/2020
56470,53,9/24/2020
56472,52,9/24/2020
56473,13,9/24/2020
56474,23,9/24/2020
56475,15,9/24/2020
56477,23,9/24/2020
56478,0,9/24/2020
56479,18,9/24/2020
56481,12,9/24/2020
56482,23,9/24/2020
56484,24,9/24/2020
56501,137,9/24/2020
56502,<=5,9/24/2020
56510,15,9/24/2020
56511,17,9/24/2020
56514,33,9/24/2020
56515,18,9/24/2020
56516,<=5,9/24/2020
56517,<=5,9/24/2020
56518,<=5,9/24/2020
56519,<=5,9/24/2020
56520,45,9/24/2020
56521,10,9/24/2020
56522,<=5,9/24/2020
56523,0,9/24/2020
56524,<=5,9/24/2020
56525,<=5,9/24/2020
56527,<=5,9/24/2020
56528,8,9/24/2020
56529,89,9/24/2020
56531,15,9/24/2020
56533,<=5,9/24/2020
56534,<=5,9/24/2020
56535,16,9/24/2020
56536,<=5,9/24/2020
56537,134,9/24/2020
56538,0,9/24/2020
56540,13,9/24/2020
56541,<=5,9/24/2020
56542,9,9/24/2020
56543,<=5,9/24/2020
56544,35,9/24/2020
56545,<=5,9/24/2020
56546,6,9/24/2020
56547,56,9/24/2020
56548,11,9/24/2020
56549,56,9/24/2020
56550,<=5,9/24/2020
56551,6,9/24/2020
56552,0,9/24/2020
56553,<=5,9/24/2020
56554,29,9/24/2020
56556,<=5,9/24/2020
56557,26,9/24/2020
56560,1052,9/24/2020
56561,0,9/24/2020
56562,9,9/24/2020
56563,<=5,9/24/2020
56565,<=5,9/24/2020
56566,<=5,9/24/2020
56567,13,9/24/2020
56568,0,9/24/2020
56569,19,9/24/2020
56570,<=5,9/24/2020
56571,8,9/24/2020
56572,103,9/24/2020
56573,48,9/24/2020
56574,<=5,9/24/2020
56575,<=5,9/24/2020
56576,<=5,9/24/2020
56577,0,9/24/2020
56578,7,9/24/2020
56579,<=5,9/24/2020
56580,12,9/24/2020
56581,<=5,9/24/2020
56583,0,9/24/2020
56584,8,9/24/2020
56585,13,9/24/2020
56586,19,9/24/2020
56587,9,9/24/2020
56588,<=5,9/24/2020
56589,14,9/24/2020
56590,<=5,9/24/2020
56591,<=5,9/24/2020
56592,<=5,9/24/2020
56593,0,9/24/2020
56594,<=5,9/24/2020
56601,324,9/24/2020
56619,<=5,9/24/2020
56621,13,9/24/2020
56623,16,9/24/2020
56626,<=5,9/24/2020
56627,0,9/24/2020
56628,6,9/24/2020
56629,0,9/24/2020
56630,6,9/24/2020
56631,0,9/24/2020
56633,46,9/24/2020
56634,7,9/24/2020
56636,58,9/24/2020
56637,<=5,9/24/2020
56639,<=5,9/24/2020
56641,<=5,9/24/2020
56644,<=5,9/24/2020
56646,0,9/24/2020
56647,<=5,9/24/2020
56649,97,9/24/2020
56650,<=5,9/24/2020
56651,<=5,9/24/2020
56652,<=5,9/24/2020
56653,17,9/24/2020
56654,<=5,9/24/2020
56655,13,9/24/2020
56657,0,9/24/2020
56658,0,9/24/2020
56659,0,9/24/2020
56660,<=5,9/24/2020
56661,<=5,9/24/2020
56662,<=5,9/24/2020
56663,<=5,9/24/2020
56666,12,9/24/2020
56667,<=5,9/24/2020
56668,<=5,9/24/2020
56669,<=5,9/24/2020
56670,23,9/24/2020
56671,19,9/24/2020
56672,<=5,9/24/2020
56673,<=5,9/24/2020
56676,<=5,9/24/2020
56678,12,9/24/2020
56679,<=5,9/24/2020
56680,0,9/24/2020
56681,<=5,9/24/2020
56682,0,9/24/2020
56683,<=5,9/24/2020
56684,0,9/24/2020
56685,<=5,9/24/2020
56686,<=5,9/24/2020
56687,0,9/24/2020
56688,0,9/24/2020
56701,114,9/24/2020
56710,<=5,9/24/2020
56711,0,9/24/2020
56713,<=5,9/24/2020
56714,8,9/24/2020
56715,0,9/24/2020
56716,62,9/24/2020
56720,0,9/24/2020
56721,173,9/24/2020
56722,<=5,9/24/2020
56723,8,9/24/2020
56724,0,9/24/2020
56725,<=5,9/24/2020
56726,<=5,9/24/2020
56727,<=5,9/24/2020
56728,<=5,9/24/2020
56729,0,9/24/2020
56731,0,9/24/2020
56732,0,9/24/2020
56733,<=5,9/24/2020
56734,0,9/24/2020
56735,7,9/24/2020
56736,<=5,9/24/2020
56737,<=5,9/24/2020
56738,10,9/24/2020
56740,0,9/24/2020
56741,0,9/24/2020
56742,9,9/24/2020
56744,<=5,9/24/2020
56748,<=5,9/24/2020
56750,32,9/24/2020
56751,53,9/24/2020
56754,<=5,9/24/2020
56755,0,9/24/2020
56756,<=5,9/24/2020
56757,<=5,9/24/2020
56758,0,9/24/2020
56759,<=5,9/24/2020
56760,0,9/24/2020
56761,<=5,9/24/2020
56762,21,9/24/2020
56763,39,9/24/2020
55001,25,10/1/2020
55002,0,10/1/2020
55003,26,10/1/2020
55005,31,10/1/2020
55006,19,10/1/2020
55007,22,10/1/2020
55008,123,10/1/2020
55009,84,10/1/2020
55010,0,10/1/2020
55011,109,10/1/2020
55012,26,10/1/2020
55013,60,10/1/2020
55014,407,10/1/2020
55016,592,10/1/2020
55017,7,10/1/2020
55018,<=5,10/1/2020
55019,9,10/1/2020
55020,35,10/1/2020
55021,1023,10/1/2020
55024,439,10/1/2020
55025,267,10/1/2020
55026,<=5,10/1/2020
55027,20,10/1/2020
55029,0,10/1/2020
55030,16,10/1/2020
55031,18,10/1/2020
55032,31,10/1/2020
55033,376,10/1/2020
55036,<=5,10/1/2020
55037,34,10/1/2020
55038,305,10/1/2020
55040,144,10/1/2020
55041,54,10/1/2020
55042,181,10/1/2020
55043,35,10/1/2020
55044,927,10/1/2020
55045,60,10/1/2020
55046,42,10/1/2020
55047,21,10/1/2020
55049,26,10/1/2020
55051,93,10/1/2020
55052,19,10/1/2020
55053,<=5,10/1/2020
55054,32,10/1/2020
55055,79,10/1/2020
55056,124,10/1/2020
55057,251,10/1/2020
55060,494,10/1/2020
55063,55,10/1/2020
55065,6,10/1/2020
55066,136,10/1/2020
55067,0,10/1/2020
55068,455,10/1/2020
55069,37,10/1/2020
55070,92,10/1/2020
55071,104,10/1/2020
55072,129,10/1/2020
55073,20,10/1/2020
55074,21,10/1/2020
55075,458,10/1/2020
55076,415,10/1/2020
55077,312,10/1/2020
55078,0,10/1/2020
55079,73,10/1/2020
55080,25,10/1/2020
55082,480,10/1/2020
55083,<=5,10/1/2020
55084,14,10/1/2020
55085,<=5,10/1/2020
55087,<=5,10/1/2020
55088,19,10/1/2020
55089,25,10/1/2020
55090,<=5,10/1/2020
55092,106,10/1/2020
55101,119,10/1/2020
55102,343,10/1/2020
55103,388,10/1/2020
55104,907,10/1/2020
55105,292,10/1/2020
55106,1551,10/1/2020
55107,391,10/1/2020
55108,259,10/1/2020
55109,820,10/1/2020
55110,543,10/1/2020
55111,<=5,10/1/2020
55112,973,10/1/2020
55113,808,10/1/2020
55114,112,10/1/2020
55115,154,10/1/2020
55116,433,10/1/2020
55117,1161,10/1/2020
55118,698,10/1/2020
55119,984,10/1/2020
55120,78,10/1/2020
55121,207,10/1/2020
55122,573,10/1/2020
55123,383,10/1/2020
55124,987,10/1/2020
55125,722,10/1/2020
55126,339,10/1/2020
55127,250,10/1/2020
55128,540,10/1/2020
55129,520,10/1/2020
55130,615,10/1/2020
55133,0,10/1/2020
55144,<=5,10/1/2020
55145,0,10/1/2020
55146,0,10/1/2020
55150,<=5,10/1/2020
55155,<=5,10/1/2020
55161,0,10/1/2020
55164,<=5,10/1/2020
55165,0,10/1/2020
55166,0,10/1/2020
55168,<=5,10/1/2020
55169,0,10/1/2020
55170,0,10/1/2020
55171,0,10/1/2020
55172,0,10/1/2020
55175,0,10/1/2020
55177,0,10/1/2020
55187,<=5,10/1/2020
55188,0,10/1/2020
55191,0,10/1/2020
55301,192,10/1/2020
55302,85,10/1/2020
55303,775,10/1/2020
55304,669,10/1/2020
55305,326,10/1/2020
55306,399,10/1/2020
55307,50,10/1/2020
55308,76,10/1/2020
55309,230,10/1/2020
55310,16,10/1/2020
55311,517,10/1/2020
55312,8,10/1/2020
55313,322,10/1/2020
55314,12,10/1/2020
55315,95,10/1/2020
55316,441,10/1/2020
55317,312,10/1/2020
55318,496,10/1/2020
55319,41,10/1/2020
55320,52,10/1/2020
55321,34,10/1/2020
55322,36,10/1/2020
55323,0,10/1/2020
55324,8,10/1/2020
55325,41,10/1/2020
55327,90,10/1/2020
55328,90,10/1/2020
55329,27,10/1/2020
55330,489,10/1/2020
55331,322,10/1/2020
55332,12,10/1/2020
55333,10,10/1/2020
55334,60,10/1/2020
55335,29,10/1/2020
55336,222,10/1/2020
55337,1033,10/1/2020
55338,15,10/1/2020
55339,10,10/1/2020
55340,85,10/1/2020
55341,42,10/1/2020
55342,21,10/1/2020
55343,610,10/1/2020
55344,308,10/1/2020
55345,248,10/1/2020
55346,241,10/1/2020
55347,327,10/1/2020
55348,0,10/1/2020
55349,41,10/1/2020
55350,161,10/1/2020
55352,143,10/1/2020
55353,24,10/1/2020
55354,43,10/1/2020
55355,95,10/1/2020
55356,70,10/1/2020
55357,43,10/1/2020
55358,48,10/1/2020
55359,45,10/1/2020
55360,43,10/1/2020
55361,0,10/1/2020
55362,237,10/1/2020
55363,75,10/1/2020
55364,161,10/1/2020
55365,0,10/1/2020
55366,<=5,10/1/2020
55367,10,10/1/2020
55368,24,10/1/2020
55369,671,10/1/2020
55370,<=5,10/1/2020
55371,132,10/1/2020
55372,522,10/1/2020
55373,56,10/1/2020
55374,244,10/1/2020
55375,42,10/1/2020
55376,295,10/1/2020
55377,0,10/1/2020
55378,576,10/1/2020
55379,1063,10/1/2020
55380,0,10/1/2020
55381,11,10/1/2020
55382,28,10/1/2020
55383,0,10/1/2020
55384,50,10/1/2020
55385,7,10/1/2020
55386,125,10/1/2020
55387,204,10/1/2020
55388,49,10/1/2020
55389,19,10/1/2020
55390,35,10/1/2020
55391,264,10/1/2020
55392,0,10/1/2020
55393,0,10/1/2020
55394,0,10/1/2020
55395,33,10/1/2020
55396,21,10/1/2020
55397,15,10/1/2020
55398,149,10/1/2020
55399,0,10/1/2020
55401,205,10/1/2020
55402,18,10/1/2020
55403,325,10/1/2020
55404,1305,10/1/2020
55405,384,10/1/2020
55406,663,10/1/2020
55407,1448,10/1/2020
55408,1134,10/1/2020
55409,296,10/1/2020
55410,204,10/1/2020
55411,1066,10/1/2020
55412,539,10/1/2020
55413,324,10/1/2020
55414,736,10/1/2020
55415,123,10/1/2020
55416,629,10/1/2020
55417,329,10/1/2020
55418,695,10/1/2020
55419,396,10/1/2020
55420,623,10/1/2020
55421,1001,10/1/2020
55422,608,10/1/2020
55423,1019,10/1/2020
55424,195,10/1/2020
55425,328,10/1/2020
55426,530,10/1/2020
55427,479,10/1/2020
55428,1264,10/1/2020
55429,941,10/1/2020
55430,867,10/1/2020
55431,364,10/1/2020
55432,842,10/1/2020
55433,687,10/1/2020
55434,569,10/1/2020
55435,273,10/1/2020
55436,271,10/1/2020
55437,318,10/1/2020
55438,214,10/1/2020
55439,137,10/1/2020
55440,24,10/1/2020
55441,299,10/1/2020
55442,149,10/1/2020
55443,1107,10/1/2020
55444,491,10/1/2020
55445,331,10/1/2020
55446,326,10/1/2020
55447,273,10/1/2020
55448,542,10/1/2020
55449,576,10/1/2020
55450,<=5,10/1/2020
55454,430,10/1/2020
55455,10,10/1/2020
55458,<=5,10/1/2020
55459,0,10/1/2020
55460,0,10/1/2020
55467,0,10/1/2020
55468,0,10/1/2020
55470,<=5,10/1/2020
55472,0,10/1/2020
55473,0,10/1/2020
55474,0,10/1/2020
55478,0,10/1/2020
55479,0,10/1/2020
55480,0,10/1/2020
55483,0,10/1/2020
55484,0,10/1/2020
55485,0,10/1/2020
55486,0,10/1/2020
55487,0,10/1/2020
55488,<=5,10/1/2020
55550,0,10/1/2020
55551,0,10/1/2020
55552,0,10/1/2020
55553,0,10/1/2020
55554,0,10/1/2020
55555,<=5,10/1/2020
55556,0,10/1/2020
55557,0,10/1/2020
55558,0,10/1/2020
55559,0,10/1/2020
55560,0,10/1/2020
55561,0,10/1/2020
55562,0,10/1/2020
55563,0,10/1/2020
55564,0,10/1/2020
55565,0,10/1/2020
55566,0,10/1/2020
55567,0,10/1/2020
55568,0,10/1/2020
55569,0,10/1/2020
55570,0,10/1/2020
55571,0,10/1/2020
55572,0,10/1/2020
55573,0,10/1/2020
55574,0,10/1/2020
55575,0,10/1/2020
55576,0,10/1/2020
55577,0,10/1/2020
55578,0,10/1/2020
55579,0,10/1/2020
55580,0,10/1/2020
55581,0,10/1/2020
55582,0,10/1/2020
55583,0,10/1/2020
55584,0,10/1/2020
55585,0,10/1/2020
55586,0,10/1/2020
55587,0,10/1/2020
55588,0,10/1/2020
55589,0,10/1/2020
55590,0,10/1/2020
55591,0,10/1/2020
55592,0,10/1/2020
55593,0,10/1/2020
55594,0,10/1/2020
55595,0,10/1/2020
55596,0,10/1/2020
55597,0,10/1/2020
55598,0,10/1/2020
55599,0,10/1/2020
55601,<=5,10/1/2020
55602,0,10/1/2020
55603,<=5,10/1/2020
55604,<=5,10/1/2020
55605,<=5,10/1/2020
55606,0,10/1/2020
55607,<=5,10/1/2020
55609,<=5,10/1/2020
55612,<=5,10/1/2020
55613,<=5,10/1/2020
55614,14,10/1/2020
55615,<=5,10/1/2020
55616,36,10/1/2020
55702,<=5,10/1/2020
55703,0,10/1/2020
55704,<=5,10/1/2020
55705,8,10/1/2020
55706,11,10/1/2020
55707,26,10/1/2020
55708,<=5,10/1/2020
55709,39,10/1/2020
55710,7,10/1/2020
55711,<=5,10/1/2020
55712,<=5,10/1/2020
55713,<=5,10/1/2020
55716,<=5,10/1/2020
55717,<=5,10/1/2020
55718,13,10/1/2020
55719,29,10/1/2020
55720,113,10/1/2020
55721,23,10/1/2020
55722,8,10/1/2020
55723,<=5,10/1/2020
55724,<=5,10/1/2020
55725,0,10/1/2020
55726,10,10/1/2020
55730,0,10/1/2020
55731,38,10/1/2020
55732,10,10/1/2020
55733,50,10/1/2020
55734,53,10/1/2020
55735,8,10/1/2020
55736,<=5,10/1/2020
55738,<=5,10/1/2020
55741,22,10/1/2020
55742,<=5,10/1/2020
55744,148,10/1/2020
55745,0,10/1/2020
55746,103,10/1/2020
55747,0,10/1/2020
55748,12,10/1/2020
55749,<=5,10/1/2020
55750,12,10/1/2020
55751,<=5,10/1/2020
55752,<=5,10/1/2020
55753,<=5,10/1/2020
55756,<=5,10/1/2020
55757,6,10/1/2020
55758,0,10/1/2020
55760,10,10/1/2020
55763,<=5,10/1/2020
55764,<=5,10/1/2020
55765,27,10/1/2020
55766,<=5,10/1/2020
55767,58,10/1/2020
55768,14,10/1/2020
55769,23,10/1/2020
55771,17,10/1/2020
55772,<=5,10/1/2020
55775,11,10/1/2020
55777,0,10/1/2020
55779,38,10/1/2020
55780,<=5,10/1/2020
55781,9,10/1/2020
55782,<=5,10/1/2020
55783,20,10/1/2020
55784,0,10/1/2020
55785,7,10/1/2020
55786,9,10/1/2020
55787,0,10/1/2020
55790,17,10/1/2020
55792,49,10/1/2020
55793,6,10/1/2020
55795,86,10/1/2020
55797,11,10/1/2020
55798,<=5,10/1/2020
55802,28,10/1/2020
55803,185,10/1/2020
55804,117,10/1/2020
55805,170,10/1/2020
55806,76,10/1/2020
55807,73,10/1/2020
55808,56,10/1/2020
55810,82,10/1/2020
55811,336,10/1/2020
55812,164,10/1/2020
55814,0,10/1/2020
55815,0,10/1/2020
55816,<=5,10/1/2020
55901,999,10/1/2020
55902,247,10/1/2020
55903,15,10/1/2020
55904,753,10/1/2020
55905,<=5,10/1/2020
55906,242,10/1/2020
55909,17,10/1/2020
55910,<=5,10/1/2020
55912,1229,10/1/2020
55917,21,10/1/2020
55918,<=5,10/1/2020
55919,25,10/1/2020
55920,108,10/1/2020
55921,15,10/1/2020
55922,0,10/1/2020
55923,29,10/1/2020
55924,21,10/1/2020
55925,19,10/1/2020
55926,9,10/1/2020
55927,60,10/1/2020
55929,21,10/1/2020
55931,<=5,10/1/2020
55932,18,10/1/2020
55933,<=5,10/1/2020
55934,32,10/1/2020
55935,<=5,10/1/2020
55936,22,10/1/2020
55939,11,10/1/2020
55940,25,10/1/2020
55941,6,10/1/2020
55942,0,10/1/2020
55943,13,10/1/2020
55944,106,10/1/2020
55945,19,10/1/2020
55946,34,10/1/2020
55947,81,10/1/2020
55949,8,10/1/2020
55950,<=5,10/1/2020
55951,10,10/1/2020
55952,34,10/1/2020
55953,21,10/1/2020
55954,7,10/1/2020
55955,52,10/1/2020
55956,18,10/1/2020
55957,<=5,10/1/2020
55959,19,10/1/2020
55960,42,10/1/2020
55961,<=5,10/1/2020
55962,<=5,10/1/2020
55963,49,10/1/2020
55964,78,10/1/2020
55965,13,10/1/2020
55967,16,10/1/2020
55968,<=5,10/1/2020
55969,7,10/1/2020
55970,9,10/1/2020
55971,36,10/1/2020
55972,55,10/1/2020
55973,<=5,10/1/2020
55974,<=5,10/1/2020
55975,42,10/1/2020
55976,90,10/1/2020
55977,<=5,10/1/2020
55979,7,10/1/2020
55981,23,10/1/2020
55982,6,10/1/2020
55983,10,10/1/2020
55985,11,10/1/2020
55987,747,10/1/2020
55988,0,10/1/2020
55990,<=5,10/1/2020
55991,11,10/1/2020
55992,44,10/1/2020
56001,1481,10/1/2020
56002,<=5,10/1/2020
56003,344,10/1/2020
56006,<=5,10/1/2020
56007,452,10/1/2020
56009,16,10/1/2020
56010,8,10/1/2020
56011,106,10/1/2020
56013,59,10/1/2020
56014,<=5,10/1/2020
56016,22,10/1/2020
56017,24,10/1/2020
56019,7,10/1/2020
56020,0,10/1/2020
56021,14,10/1/2020
56022,<=5,10/1/2020
56023,<=5,10/1/2020
56024,41,10/1/2020
56025,6,10/1/2020
56026,22,10/1/2020
56027,13,10/1/2020
56028,11,10/1/2020
56029,7,10/1/2020
56030,0,10/1/2020
56031,304,10/1/2020
56032,8,10/1/2020
56033,<=5,10/1/2020
56034,8,10/1/2020
56035,8,10/1/2020
56036,19,10/1/2020
56037,19,10/1/2020
56039,6,10/1/2020
56041,12,10/1/2020
56042,<=5,10/1/2020
56043,7,10/1/2020
56044,29,10/1/2020
56045,7,10/1/2020
56046,<=5,10/1/2020
56047,0,10/1/2020
56048,66,10/1/2020
56050,27,10/1/2020
56051,6,10/1/2020
56052,9,10/1/2020
56054,<=5,10/1/2020
56055,90,10/1/2020
56056,<=5,10/1/2020
56057,121,10/1/2020
56058,71,10/1/2020
56060,6,10/1/2020
56062,209,10/1/2020
56063,44,10/1/2020
56065,18,10/1/2020
56068,11,10/1/2020
56069,111,10/1/2020
56071,243,10/1/2020
56072,25,10/1/2020
56073,130,10/1/2020
56074,27,10/1/2020
56075,<=5,10/1/2020
56078,8,10/1/2020
56080,19,10/1/2020
56081,265,10/1/2020
56082,174,10/1/2020
56083,10,10/1/2020
56084,0,10/1/2020
56085,40,10/1/2020
56087,36,10/1/2020
56088,72,10/1/2020
56089,<=5,10/1/2020
56090,9,10/1/2020
56091,0,10/1/2020
56093,683,10/1/2020
56096,40,10/1/2020
56097,26,10/1/2020
56098,24,10/1/2020
56101,134,10/1/2020
56110,56,10/1/2020
56111,6,10/1/2020
56113,6,10/1/2020
56114,7,10/1/2020
56115,11,10/1/2020
56116,9,10/1/2020
56117,11,10/1/2020
56118,<=5,10/1/2020
56119,39,10/1/2020
56120,47,10/1/2020
56121,13,10/1/2020
56122,37,10/1/2020
56123,<=5,10/1/2020
56125,0,10/1/2020
56127,7,10/1/2020
56128,58,10/1/2020
56129,32,10/1/2020
56131,68,10/1/2020
56132,<=5,10/1/2020
56134,8,10/1/2020
56136,12,10/1/2020
56137,21,10/1/2020
56138,8,10/1/2020
56139,13,10/1/2020
56140,0,10/1/2020
56141,7,10/1/2020
56142,25,10/1/2020
56143,66,10/1/2020
56144,29,10/1/2020
56145,7,10/1/2020
56146,0,10/1/2020
56147,6,10/1/2020
56149,22,10/1/2020
56150,48,10/1/2020
56151,17,10/1/2020
56152,9,10/1/2020
56153,<=5,10/1/2020
56155,23,10/1/2020
56156,123,10/1/2020
56157,12,10/1/2020
56158,14,10/1/2020
56159,64,10/1/2020
56160,<=5,10/1/2020
56161,12,10/1/2020
56162,<=5,10/1/2020
56164,159,10/1/2020
56165,20,10/1/2020
56166,<=5,10/1/2020
56167,12,10/1/2020
56168,34,10/1/2020
56169,12,10/1/2020
56170,<=5,10/1/2020
56171,26,10/1/2020
56172,47,10/1/2020
56173,<=5,10/1/2020
56174,<=5,10/1/2020
56175,39,10/1/2020
56176,29,10/1/2020
56177,0,10/1/2020
56178,46,10/1/2020
56180,7,10/1/2020
56181,9,10/1/2020
56183,14,10/1/2020
56185,24,10/1/2020
56186,<=5,10/1/2020
56187,1718,10/1/2020
56201,839,10/1/2020
56207,<=5,10/1/2020
56208,18,10/1/2020
56209,31,10/1/2020
56210,0,10/1/2020
56211,8,10/1/2020
56212,6,10/1/2020
56214,<=5,10/1/2020
56215,90,10/1/2020
56216,7,10/1/2020
56218,6,10/1/2020
56219,8,10/1/2020
56220,86,10/1/2020
56221,10,10/1/2020
56222,24,10/1/2020
56223,28,10/1/2020
56224,<=5,10/1/2020
56225,18,10/1/2020
56226,0,10/1/2020
56227,0,10/1/2020
56228,7,10/1/2020
56229,36,10/1/2020
56230,9,10/1/2020
56231,<=5,10/1/2020
56232,47,10/1/2020
